ReportCandidateFirstName,EndingBalanceDisplay,Category,ExpenditureUnitemizedTotalDisplay,BeginningBalanceDisplay,ReportTypeId,Id,ReceiptUnitemizedTotalDisplay,FilingId,Reimbursee,AmendmentReason,ReceiptItemizedTotalDisplay,ExpenditureItemizedTotalDisplay,FilingDate,FilingDateShortDisplay,FilingMechanism,ReceiptTotal,FullNameReverse,LiabilityTotalDisplay,SavingsTotalDisplay,EndingDateDisplay,BeginningDateDisplay,Ui,IsAmended,ReceiptTotalDisplay,PaymentsDisplay,CpfId,FilingDateDisplay,IsAmendment,ExpenditureTotalDisplay,ReportId,ReportYear,InkindTotalDisplay,ReportTypeDescription,ReportingPeriod
David,$271.41,D,$0.00,$283.41,71,63625,$0.00,60002,,,$0.00,$0.00,2007-03-19T16:22:47,3/19/2007,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,3/15/2007,3/1/2007,,False,$0.00,$0.00,13740,3/19/2007,False,$12.00,63625,2007,$0.00,Bank Report (Days 1-15),3/1/07 - 3/15/07
David,$283.41,D,$0.00,$295.41,72,63238,$0.00,60002,,,$0.00,$0.00,2007-03-05T13:56:13,3/5/2007,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,2/28/2007,2/16/2007,,False,$0.00,$0.00,13740,3/5/2007,False,$12.00,63238,2007,$0.00,Bank Report (Days 16-End),2/16/07 - 2/28/07
David,$295.41,D,$0.00,$307.41,71,62729,$0.00,60002,,,$0.00,$0.00,2007-02-20T16:20:12,2/20/2007,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,2/15/2007,2/1/2007,,False,$0.00,$0.00,13740,2/20/2007,False,$12.00,62729,2007,$0.00,Bank Report (Days 1-15),2/1/07 - 2/15/07
David,$307.41,D,$0.00,$319.41,72,62490,$0.00,60002,,,$0.00,$0.00,2007-02-05T14:44:36,2/5/2007,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,1/31/2007,1/16/2007,,False,$0.00,$0.00,13740,2/5/2007,False,$12.00,62490,2007,$0.00,Bank Report (Days 16-End),1/16/07 - 1/31/07
David,$319.41,D,$0.00,$331.41,71,61410,$0.00,60002,,,$0.00,$0.00,2007-01-22T15:25:32,1/22/2007,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,1/15/2007,1/1/2007,,False,$0.00,$0.00,13740,1/22/2007,False,$12.00,61410,2007,$0.00,Bank Report (Days 1-15),1/1/07 - 1/15/07
David,$331.41,D,$0.00,$343.41,72,59961,$0.00,60002,,,$0.00,$0.00,2007-01-04T15:22:06,1/4/2007,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,12/31/2006,12/16/2006,,False,$0.00,$0.00,13740,1/4/2007,False,$12.00,59961,2006,$0.00,Bank Report (Days 16-End),12/16/06 - 12/31/06
David,$343.41,D,$0.00,$355.41,71,59317,$0.00,60002,,,$0.00,$0.00,2006-12-20T14:44:03,12/20/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,12/15/2006,12/1/2006,,False,$0.00,$0.00,13740,12/20/2006,False,$12.00,59317,2006,$0.00,Bank Report (Days 1-15),12/1/06 - 12/15/06
David,$355.41,D,$0.00,$367.41,72,58789,$0.00,60002,,,$0.00,$0.00,2006-12-05T16:23:24,12/5/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,11/30/2006,11/16/2006,,False,$0.00,$0.00,13740,12/5/2006,False,$12.00,58789,2006,$0.00,Bank Report (Days 16-End),11/16/06 - 11/30/06
David,$367.41,D,$0.00,$379.41,71,58053,$0.00,60002,,,$0.00,$0.00,2006-11-20T14:11:17,11/20/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,11/15/2006,11/1/2006,,False,$0.00,$0.00,13740,11/20/2006,False,$12.00,58053,2006,$0.00,Bank Report (Days 1-15),11/1/06 - 11/15/06
David,$379.41,D,$0.00,$391.41,72,57238,$0.00,60002,,,$0.00,$0.00,2006-11-06T14:46:55,11/6/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,10/31/2006,10/16/2006,,False,$0.00,$0.00,13740,11/6/2006,False,$12.00,57238,2006,$0.00,Bank Report (Days 16-End),10/16/06 - 10/31/06
David,$391.41,D,$0.00,$403.41,71,55341,$0.00,60002,,,$0.00,$0.00,2006-10-20T11:17:25,10/20/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,10/15/2006,10/1/2006,,False,$0.00,$0.00,13740,10/20/2006,False,$12.00,55341,2006,$0.00,Bank Report (Days 1-15),10/1/06 - 10/15/06
David,$403.41,D,$0.00,$415.41,72,54527,$0.00,60002,,,$0.00,$0.00,2006-10-06T09:38:14,10/6/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,9/30/2006,9/16/2006,,False,$0.00,$0.00,13740,10/6/2006,False,$12.00,54527,2006,$0.00,Bank Report (Days 16-End),9/16/06 - 9/30/06
David,$415.41,D,$0.00,$427.41,71,53544,$0.00,60002,,,$0.00,$0.00,2006-09-21T08:52:39,9/21/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,9/15/2006,9/1/2006,,False,$0.00,$0.00,13740,9/21/2006,False,$12.00,53544,2006,$0.00,Bank Report (Days 1-15),9/1/06 - 9/15/06
David,$427.41,D,$0.00,$439.41,72,51933,$0.00,60002,,,$0.00,$0.00,2006-09-06T10:33:12,9/6/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,8/31/2006,8/16/2006,,False,$0.00,$0.00,13740,9/6/2006,False,$12.00,51933,2006,$0.00,Bank Report (Days 16-End),8/16/06 - 8/31/06
David,$439.41,D,$0.00,$451.41,71,50705,$0.00,60002,,,$0.00,$0.00,2006-08-22T10:54:28,8/22/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,8/15/2006,8/1/2006,,False,$0.00,$0.00,13740,8/22/2006,False,$12.00,50705,2006,$0.00,Bank Report (Days 1-15),8/1/06 - 8/15/06
David,$451.41,D,$0.00,$463.41,72,49827,$0.00,60002,,,$0.00,$0.00,2006-08-07T12:18:46,8/7/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,7/31/2006,7/16/2006,,False,$0.00,$0.00,13740,8/7/2006,False,$12.00,49827,2006,$0.00,Bank Report (Days 16-End),7/16/06 - 7/31/06
David,$463.41,D,$0.00,$475.41,71,48746,$0.00,60002,,,$0.00,$0.00,2006-07-19T16:36:18,7/19/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,7/15/2006,7/1/2006,,False,$0.00,$0.00,13740,7/19/2006,False,$12.00,48746,2006,$0.00,Bank Report (Days 1-15),7/1/06 - 7/15/06
David,$475.41,D,$0.00,$487.41,72,47851,$0.00,60002,,,$0.00,$0.00,2006-07-05T14:23:36,7/5/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,6/30/2006,6/16/2006,,False,$0.00,$0.00,13740,7/5/2006,False,$12.00,47851,2006,$0.00,Bank Report (Days 16-End),6/16/06 - 6/30/06
David,$487.41,D,$0.00,$499.41,71,47192,$0.00,60002,,,$0.00,$0.00,2006-06-20T16:31:31,6/20/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,6/15/2006,6/1/2006,,False,$0.00,$0.00,13740,6/20/2006,False,$12.00,47192,2006,$0.00,Bank Report (Days 1-15),6/1/06 - 6/15/06
David,$499.41,D,$0.00,$511.41,72,46572,$0.00,60002,,,$0.00,$0.00,2006-06-06T12:21:26,6/6/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,5/31/2006,5/16/2006,,False,$0.00,$0.00,13740,6/6/2006,False,$12.00,46572,2006,$0.00,Bank Report (Days 16-End),5/16/06 - 5/31/06
David,$511.41,D,$0.00,$523.41,71,45637,$0.00,60002,,,$0.00,$0.00,2006-05-19T10:16:47,5/19/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,5/15/2006,5/1/2006,,False,$0.00,$0.00,13740,5/19/2006,False,$12.00,45637,2006,$0.00,Bank Report (Days 1-15),5/1/06 - 5/15/06
David,$523.41,D,$0.00,$535.41,72,45136,$0.00,60002,,,$0.00,$0.00,2006-05-08T09:02:40,5/8/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,4/30/2006,4/16/2006,,False,$0.00,$0.00,13740,5/8/2006,False,$12.00,45136,2006,$0.00,Bank Report (Days 16-End),4/16/06 - 4/30/06
David,$535.41,D,$0.00,$547.41,71,44133,$0.00,60002,,,$0.00,$0.00,2006-04-19T15:26:24,4/19/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,4/15/2006,4/1/2006,,False,$0.00,$0.00,13740,4/19/2006,False,$12.00,44133,2006,$0.00,Bank Report (Days 1-15),4/1/06 - 4/15/06
David,$547.41,D,$0.00,$559.41,72,43628,$0.00,60002,,,$0.00,$0.00,2006-04-05T16:32:28,4/5/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,3/31/2006,3/16/2006,,False,$0.00,$0.00,13740,4/5/2006,False,$12.00,43628,2006,$0.00,Bank Report (Days 16-End),3/16/06 - 3/31/06
David,$559.41,D,$0.00,$571.41,71,42906,$0.00,60002,,,$0.00,$0.00,2006-03-20T14:29:58,3/20/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,3/15/2006,3/1/2006,,False,$0.00,$0.00,13740,3/20/2006,False,$12.00,42906,2006,$0.00,Bank Report (Days 1-15),3/1/06 - 3/15/06
David,$571.41,D,$0.00,$583.41,72,42049,$0.00,60002,,,$0.00,$0.00,2006-03-03T16:00:01,3/3/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,2/28/2006,2/16/2006,,False,$0.00,$0.00,13740,3/3/2006,False,$12.00,42049,2006,$0.00,Bank Report (Days 16-End),2/16/06 - 2/28/06
David,$583.41,D,$0.00,"$1,278.62",71,41649,$0.00,60002,,,$0.00,$0.00,2006-02-21T16:58:51,2/21/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,2/15/2006,2/1/2006,,False,$0.00,$0.00,13740,2/21/2006,False,$695.21,41649,2006,$0.00,Bank Report (Days 1-15),2/1/06 - 2/15/06
David,"$1,278.62",D,$0.00,$770.62,72,40905,$0.00,60002,,,$0.00,$0.00,2006-02-03T16:20:17,2/3/2006,Bank Reporter 1.0,520.0,"Maher, David P.",$0.00,$0.00,1/31/2006,1/16/2006,,False,$520.00,$0.00,13740,2/3/2006,False,$12.00,40905,2006,$0.00,Bank Report (Days 16-End),1/16/06 - 1/31/06
David,$770.62,D,$0.00,$782.62,71,39333,$0.00,60002,,,$0.00,$0.00,2006-01-19T15:20:51,1/19/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,1/15/2006,1/1/2006,,False,$0.00,$0.00,13740,1/19/2006,False,$12.00,39333,2006,$0.00,Bank Report (Days 1-15),1/1/06 - 1/15/06
David,$782.62,D,$0.00,$794.62,72,38095,$0.00,60002,,,$0.00,$0.00,2006-01-05T14:05:30,1/5/2006,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,12/31/2005,12/16/2005,,False,$0.00,$0.00,13740,1/5/2006,False,$12.00,38095,2005,$0.00,Bank Report (Days 16-End),12/16/05 - 12/31/05
David,$794.62,D,$0.00,$876.62,71,37374,$0.00,60002,,,$0.00,$0.00,2005-12-20T18:13:35,12/20/2005,Bank Reporter 1.0,3510.0,"Maher, David P.",$0.00,$0.00,12/15/2005,12/1/2005,,False,"$3,510.00",$0.00,13740,12/20/2005,False,"$3,592.00",37374,2005,$0.00,Bank Report (Days 1-15),12/1/05 - 12/15/05
David,$876.62,D,$0.00,"$26,466.73",72,36733,$0.00,60002,,,$0.00,$0.00,2005-12-05T17:05:47,12/5/2005,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,11/30/2005,11/16/2005,,False,$0.00,$0.00,13740,12/5/2005,False,"$25,590.11",36733,2005,$0.00,Bank Report (Days 16-End),11/16/05 - 11/30/05
David,"$26,466.73",D,$0.00,"$26,186.73",71,36125,$0.00,60002,,,$0.00,$0.00,2005-11-18T16:55:04,11/18/2005,Bank Reporter 1.0,2095.0,"Maher, David P.",$0.00,$0.00,11/15/2005,11/1/2005,,False,"$2,095.00",$0.00,13740,11/18/2005,False,"$1,815.00",36125,2005,$0.00,Bank Report (Days 1-15),11/1/05 - 11/15/05
David,"$26,186.73",D,$0.00,"$20,323.93",72,35377,$0.00,60002,,,$0.00,$0.00,2005-11-04T13:52:47,11/4/2005,Bank Reporter 1.0,8116.0,"Maher, David P.",$0.00,$0.00,10/31/2005,10/16/2005,,False,"$8,116.00",$0.00,13740,11/4/2005,False,"$2,253.20",35377,2005,$0.00,Bank Report (Days 16-End),10/16/05 - 10/31/05
David,"$20,323.93",D,$0.00,"$18,558.38",71,34688,$0.00,60002,,,$0.00,$0.00,2005-10-20T16:44:22,10/20/2005,Bank Reporter 1.0,2830.0,"Maher, David P.",$0.00,$0.00,10/15/2005,10/1/2005,,False,"$2,830.00",$0.00,13740,10/20/2005,False,"$1,064.45",34688,2005,$0.00,Bank Report (Days 1-15),10/1/05 - 10/15/05
David,"$18,558.38",D,$0.00,"$23,258.17",72,34025,$0.00,60002,,,$0.00,$0.00,2005-10-05T16:36:59,10/5/2005,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,9/30/2005,9/16/2005,,False,$0.00,$0.00,13740,10/5/2005,False,"$4,699.79",34025,2005,$0.00,Bank Report (Days 16-End),9/16/05 - 9/30/05
David,"$23,258.17",D,$0.00,"$23,863.80",71,33111,$0.00,60002,,,$0.00,$0.00,2005-09-20T17:01:58,9/20/2005,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,9/15/2005,9/1/2005,,False,$0.00,$0.00,13740,9/20/2005,False,$605.63,33111,2005,$0.00,Bank Report (Days 1-15),9/1/05 - 9/15/05
David,"$23,863.80",D,$0.00,"$9,718.60",72,32265,$0.00,60002,,,$0.00,$0.00,2005-09-06T17:04:02,9/6/2005,Bank Reporter 1.0,14535.0,"Maher, David P.",$0.00,$0.00,8/31/2005,8/16/2005,,False,"$14,535.00",$0.00,13740,9/6/2005,False,$389.80,32265,2005,$0.00,Bank Report (Days 16-End),8/16/05 - 8/31/05
David,"$9,718.60",D,$0.00,"$10,193.60",71,31570,$0.00,60002,,,$0.00,$0.00,2005-08-19T14:49:55,8/19/2005,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,8/15/2005,8/1/2005,,False,$0.00,$0.00,13740,8/19/2005,False,$475.00,31570,2005,$0.00,Bank Report (Days 1-15),8/1/05 - 8/15/05
David,"$10,193.60",D,$0.00,"$10,363.05",70,30824,$0.00,60002,,,$0.00,$0.00,2005-08-03T09:22:41,8/3/2005,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,7/31/2005,7/1/2005,,False,$0.00,$0.00,13740,8/3/2005,False,$169.45,30824,2005,$0.00,Bank Report (Entire Month),7/1/05 - 7/31/05
David,"$10,363.05",D,$0.00,"$10,363.05",70,29491,$0.00,60002,,,$0.00,$0.00,2005-07-06T14:36:14,7/6/2005,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,6/30/2005,6/1/2005,,False,$0.00,$0.00,13740,7/6/2005,False,$0.00,29491,2005,$0.00,Bank Report (Entire Month),6/1/05 - 6/30/05
David,"$10,363.05",D,$0.00,"$10,613.05",70,28467,$0.00,60002,,,$0.00,$0.00,2005-06-06T17:08:44,6/6/2005,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,5/31/2005,5/1/2005,,False,$0.00,$0.00,13740,6/6/2005,False,$250.00,28467,2005,$0.00,Bank Report (Entire Month),5/1/05 - 5/31/05
David,"$10,613.05",D,$0.00,"$10,863.05",70,27217,$0.00,60002,,,$0.00,$0.00,2005-05-04T16:08:59,5/4/2005,Bank Reporter 1.0,250.0,"Maher, David P.",$0.00,$0.00,4/30/2005,4/1/2005,,False,$250.00,$0.00,13740,5/4/2005,False,$500.00,27217,2005,$0.00,Bank Report (Entire Month),4/1/05 - 4/30/05
David,"$10,863.05",D,$0.00,"$11,288.05",70,26369,$0.00,60002,,,$0.00,$0.00,2005-04-06T10:40:48,4/6/2005,Bank Reporter 1.0,300.0,"Maher, David P.",$0.00,$0.00,3/31/2005,3/1/2005,,False,$300.00,$0.00,13740,4/6/2005,False,$725.00,26369,2005,$0.00,Bank Report (Entire Month),3/1/05 - 3/31/05
David,"$11,288.05",D,$0.00,"$11,163.05",70,25248,$0.00,60002,,,$0.00,$0.00,2005-03-04T16:13:56,3/4/2005,Bank Reporter 1.0,125.0,"Maher, David P.",$0.00,$0.00,2/28/2005,2/1/2005,,False,$125.00,$0.00,13740,3/4/2005,False,$0.00,25248,2005,$0.00,Bank Report (Entire Month),2/1/05 - 2/28/05
David,"$11,163.05",D,$0.00,"$13,723.34",70,24566,$0.00,60002,,,$0.00,$0.00,2005-02-04T15:55:37,2/4/2005,Bank Reporter 1.0,350.0,"Maher, David P.",$0.00,$0.00,1/31/2005,1/1/2005,,False,$350.00,$0.00,13740,2/4/2005,False,"$2,910.29",24566,2005,$0.00,Bank Report (Entire Month),1/1/05 - 1/31/05
David,"$13,723.34",D,$0.00,"$2,801.01",72,23164,$0.00,60002,,,$0.00,$0.00,2005-01-04T17:16:17,1/4/2005,Bank Reporter 1.0,11663.0,"Maher, David P.",$0.00,$0.00,12/31/2004,12/16/2004,,False,"$11,663.00",$0.00,13740,1/4/2005,False,$740.67,23164,2004,$0.00,Bank Report (Days 16-End),12/16/04 - 12/31/04
David,"$2,801.01",D,$0.00,"$3,038.01",71,22843,$0.00,60002,,,$0.00,$0.00,2004-12-20T09:06:40,12/20/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,12/15/2004,12/1/2004,,False,$0.00,$0.00,13740,12/20/2004,False,$237.00,22843,2004,$0.00,Bank Report (Days 1-15),12/1/04 - 12/15/04
David,"$3,038.01",D,$0.00,"$3,499.44",72,22594,$0.00,60002,,,$0.00,$0.00,2004-12-03T10:07:54,12/3/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,11/30/2004,11/16/2004,,False,$0.00,$0.00,13740,12/3/2004,False,$461.43,22594,2004,$0.00,Bank Report (Days 16-End),11/16/04 - 11/30/04
David,"$3,499.44",D,$0.00,"$3,511.44",71,22397,$0.00,60002,,,$0.00,$0.00,2004-11-19T09:15:03,11/19/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,11/15/2004,11/1/2004,,False,$0.00,$0.00,13740,11/19/2004,False,$12.00,22397,2004,$0.00,Bank Report (Days 1-15),11/1/04 - 11/15/04
David,"$3,511.44",D,$0.00,"$3,623.44",72,22157,$0.00,60002,,,$0.00,$0.00,2004-11-04T11:33:29,11/4/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,10/31/2004,10/16/2004,,False,$0.00,$0.00,13740,11/4/2004,False,$112.00,22157,2004,$0.00,Bank Report (Days 16-End),10/16/04 - 10/31/04
David,"$3,623.44",D,$0.00,"$3,735.44",71,21316,$0.00,60002,,,$0.00,$0.00,2004-10-21T08:55:17,10/21/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,10/15/2004,10/1/2004,,False,$0.00,$0.00,13740,10/21/2004,False,$112.00,21316,2004,$0.00,Bank Report (Days 1-15),10/1/04 - 10/15/04
David,"$3,735.44",D,$0.00,"$3,882.44",72,20891,$0.00,60002,,,$0.00,$0.00,2004-10-05T12:52:20,10/5/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,9/30/2004,9/16/2004,,False,$0.00,$0.00,13740,10/5/2004,False,$147.00,20891,2004,$0.00,Bank Report (Days 16-End),9/16/04 - 9/30/04
David,"$3,882.44",D,$0.00,"$3,994.44",71,20638,$0.00,60002,,,$0.00,$0.00,2004-09-20T12:36:03,9/20/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,9/15/2004,9/1/2004,,False,$0.00,$0.00,13740,9/20/2004,False,$112.00,20638,2004,$0.00,Bank Report (Days 1-15),9/1/04 - 9/15/04
David,"$3,994.44",D,$0.00,"$4,006.44",72,19816,$0.00,60002,,,$0.00,$0.00,2004-09-03T15:15:06,9/3/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,8/31/2004,8/16/2004,,False,$0.00,$0.00,13740,9/3/2004,False,$12.00,19816,2004,$0.00,Bank Report (Days 16-End),8/16/04 - 8/31/04
David,"$4,006.44",D,$0.00,"$4,043.44",71,19417,$0.00,60002,,,$0.00,$0.00,2004-08-18T16:44:16,8/18/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,8/15/2004,8/1/2004,,False,$0.00,$0.00,13740,8/18/2004,False,$37.00,19417,2004,$0.00,Bank Report (Days 1-15),8/1/04 - 8/15/04
David,"$4,043.44",D,$0.00,"$4,205.44",72,19230,$0.00,60002,,,$0.00,$0.00,2004-08-04T14:48:17,8/4/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,7/31/2004,7/16/2004,,False,$0.00,$0.00,13740,8/4/2004,False,$162.00,19230,2004,$0.00,Bank Report (Days 16-End),7/16/04 - 7/31/04
David,"$4,205.44",D,$0.00,"$4,217.44",71,18988,$0.00,60002,,,$0.00,$0.00,2004-07-19T13:03:31,7/19/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,7/15/2004,7/1/2004,,False,$0.00,$0.00,13740,7/19/2004,False,$12.00,18988,2004,$0.00,Bank Report (Days 1-15),7/1/04 - 7/15/04
David,"$4,217.44",D,$0.00,"$4,691.44",70,18813,$0.00,60002,,,$0.00,$0.00,2004-07-06T13:05:44,7/6/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,6/30/2004,6/1/2004,,False,$0.00,$0.00,13740,7/6/2004,False,$474.00,18813,2004,$0.00,Bank Report (Entire Month),6/1/04 - 6/30/04
David,"$4,691.44",D,$0.00,"$3,999.08",70,18415,$0.00,60002,,,$0.00,$0.00,2004-06-04T09:30:41,6/4/2004,Bank Reporter 1.0,1046.36,"Maher, David P.",$0.00,$0.00,5/31/2004,5/1/2004,,False,"$1,046.36",$0.00,13740,6/4/2004,False,$354.00,18415,2004,$0.00,Bank Report (Entire Month),5/1/04 - 5/31/04
David,"$3,999.08",D,$0.00,"$5,113.08",70,18014,$0.00,60002,,,$0.00,$0.00,2004-05-05T10:32:17,5/5/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,4/30/2004,4/1/2004,,False,$0.00,$0.00,13740,5/5/2004,False,"$1,114.00",18014,2004,$0.00,Bank Report (Entire Month),4/1/04 - 4/30/04
David,"$5,113.08",D,$0.00,"$5,113.08",70,17741,$0.00,60002,,,$0.00,$0.00,2004-04-05T13:31:01,4/5/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,3/31/2004,3/1/2004,,False,$0.00,$0.00,13740,4/5/2004,False,$0.00,17741,2004,$0.00,Bank Report (Entire Month),3/1/04 - 3/31/04
David,"$5,113.08",D,$0.00,"$5,113.08",70,17440,$0.00,60002,,,$0.00,$0.00,2004-03-05T10:26:39,3/5/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,2/29/2004,2/1/2004,,False,$0.00,$0.00,13740,3/5/2004,False,$0.00,17440,2004,$0.00,Bank Report (Entire Month),2/1/04 - 2/29/04
David,"$5,113.08",D,$0.00,"$4,225.08",72,17065,$0.00,60002,,,$0.00,$0.00,2004-02-04T11:22:11,2/4/2004,Bank Reporter 1.0,900.0,"Maher, David P.",$0.00,$0.00,1/31/2004,1/16/2004,,False,$900.00,$0.00,13740,2/4/2004,False,$12.00,17065,2004,$0.00,Bank Report (Days 16-End),1/16/04 - 1/31/04
David,"$4,225.08",D,$0.00,"$4,237.08",71,16974,$0.00,60002,,,$0.00,$0.00,2004-01-27T11:48:14,1/27/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,1/15/2004,1/1/2004,,False,$0.00,$0.00,13740,1/27/2004,False,$12.00,16974,2004,$0.00,Bank Report (Days 1-15),1/1/04 - 1/15/04
David,"$4,237.08",D,$0.00,"$4,249.08",72,16183,$0.00,60002,,,$0.00,$0.00,2004-01-06T14:05:41,1/6/2004,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,12/31/2003,12/16/2003,,False,$0.00,$0.00,13740,1/6/2004,False,$12.00,16183,2003,$0.00,Bank Report (Days 16-End),12/16/03 - 12/31/03
David,"$4,249.08",D,$0.00,"$4,261.08",71,15959,$0.00,60002,,,$0.00,$0.00,2003-12-19T10:03:54,12/19/2003,Bank Reporter 1.0,0.0,"Maher, David P.",$0.00,$0.00,12/15/2003,12/1/2003,,False,$0.00,$0.00,13740,12/19/2003,False,$12.00,15959,2003,$0.00,Bank Report (Days 1-15),12/1/03 - 12/15/03
David,"$3,582.05",D,$0.00,"$10,345.03",71,15753,$0.00,60002,,"We are sending this e-file along with the last 1/2 of October 2003 due to a new e-filer, Shawn Jenkins.

ThanksElaine Wojcikiewicz/Citizens Bank",$0.00,$0.00,2003-12-04T15:18:57,12/4/2003,Bank Reporter 1.0,2375.0,"Maher, David P.",$0.00,$0.00,11/15/2003,11/1/2003,,False,"$2,375.00",$0.00,13740,12/4/2003,True,"$9,137.98",15753,2003,$0.00,Bank Report (Days 1-15),11/1/03 - 11/15/03
David,"$4,261.08",D,$0.00,"$3,582.05",72,15692,$0.00,60002,,,$0.00,$0.00,2003-12-04T14:44:49,12/4/2003,Bank Reporter 1.0,1750.0,"Maher, David P.",$0.00,$0.00,11/30/2003,11/16/2003,,False,"$1,750.00",$0.00,13740,12/4/2003,False,"$1,070.97",15692,2003,$0.00,Bank Report (Days 16-End),11/16/03 - 11/30/03
David,"$10,345.03",D,$0.00,"$25,513.98",72,15258,$0.00,60002,,,$0.00,$0.00,2003-11-05T13:31:34,11/5/2003,Bank Reporter 1.0,5225.0,"Maher, David P.",$0.00,$0.00,10/31/2003,10/16/2003,,False,"$5,225.00",$0.00,13740,11/5/2003,False,"$20,393.95",15258,2003,$0.00,Bank Report (Days 16-End),10/16/03 - 10/31/03
David,"$25,513.98",D,$0.00,"$26,305.14",71,15063,$0.00,60002,,,$0.00,$0.00,2003-10-20T10:35:34,10/20/2003,Bank Reporter 1.0,4791.0,"Maher, David P.",$0.00,$0.00,10/15/2003,10/1/2003,,False,"$4,791.00",$0.00,13740,10/20/2003,False,"$5,582.16",15063,2003,$0.00,Bank Report (Days 1-15),10/1/03 - 10/15/03
David,"$26,305.14",D,$0.00,"$22,405.14",72,14857,$0.00,60002,,,$0.00,$0.00,2003-10-03T15:17:18,10/3/2003,Bank Reporter 1.0,5100.0,"Maher, David P.",$0.00,$0.00,9/30/2003,9/16/2003,,False,"$5,100.00",$0.00,13740,10/3/2003,False,"$1,200.00",14857,2003,$0.00,Bank Report (Days 16-End),9/16/03 - 9/30/03
David,"$22,405.14",D,$0.00,"$8,304.48",71,14694,$0.00,60002,,,$0.00,$0.00,2003-09-19T10:04:40,9/19/2003,Bank Reporter 1.0,17481.0,"Maher, David P.",$0.00,$0.00,9/15/2003,9/1/2003,,False,"$17,481.00",$0.00,13740,9/19/2003,False,"$3,380.34",14694,2003,$0.00,Bank Report (Days 1-15),9/1/03 - 9/15/03
